,Indicator,Type,Organization,Rating,Confidence,DateAdded,Description,Source,Tags
1888,https://www.isupport.com-4gq.co/i/sing/H4Qj/,URL,OpenPhish,3.0,100,2021-07-30T14:52:09Z,0,0,0
1889,https://bleakcomposedcommunication.cerebroofc.repl.co/1976514qz3273833rm462239383da12634ey39twr126536wp,URL,OpenPhish,3.0,100,2021-07-30T14:52:16Z,0,0,0
1890,https://jwtbuk8.s3.jp-osa.cloud-object-storage.appdomain.cloud/inconstantness/login.html?dhuyh=Jhs5ixyt3AGs5Ly3Zi6vBEF&kpm=VDKvxpF2e5njUkh7Hc&iptmbmedtm=9pY8ZROX2hdyDhZ91s5xH5snrUtT,URL,OpenPhish,3.0,100,2021-07-30T14:52:14Z,0,0,0
1891,https://aonzon.co.ip.rydgval.cn/pc/,URL,OpenPhish,3.0,100,2021-07-30T14:51:40Z,0,0,0
1892,http://7p1qy.skipdns.link/wp-content/plugins/affiliatewp-signup-referrals/includes/d/,URL,OpenPhish,3.0,100,2021-07-30T14:51:46Z,0,0,0
1893,http://cn38961.tmweb.ru/card.php,URL,OpenPhish,3.0,100,2021-07-31T14:52:53Z,0,0,0
1894,https://www.34-205-8-174.cprapid.com/home/signin,URL,OpenPhish,3.0,100,2021-07-31T14:51:56Z,0,0,0
1895,http://alaalam.in/auth,URL,OpenPhish,3.0,100,2021-07-31T14:52:08Z,0,0,0
1896,http://www.earzhai.com/intern/services.php?OTPVerification.aspxlZRDXmBICUEuB6OVPOGNXBsTfYWsVO5gNXTKjvtWp7r0egW35DR3ejWuiTXdH2uvZofjTJgjQIk5Yg84UZ79j3DBWAPECk9CIpWC8cWZUg4TxcXrc4Aw8d85NXKqiT20iYDrbzq5QuZnHXOU2oqaBzgpw0POTSPcRtE2348Tz8gg54b7tCh5,URL,OpenPhish,3.0,100,2021-07-30T14:52:49Z,0,0,0
1897,https://victorialambrianidi.com/wp-content/smash/bt/83bd6faf6046112c9d4622ead9dd5b5d/index2.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&login=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,URL,OpenPhish,3.0,100,2021-07-30T14:53:02Z,0,0,0
1898,http://pe9xh1o.gdkc9q.cn/instagram-me,URL,OpenPhish,3.0,100,2021-07-30T14:51:50Z,0,0,0
1899,https://ts3card.ju9z.cn/client/login.html,URL,OpenPhish,3.0,100,2021-07-30T14:51:56Z,0,0,0
1900,http://www.positiveenergycards.com/chase/03e7d18c3b05ba8f1ba4ed8fcc19359b/,URL,OpenPhish,3.0,100,2021-07-30T14:51:39Z,0,0,0
1901,http://beta.cashback-freedommobi1737.com/banks/td/,URL,OpenPhish,3.0,100,2021-07-30T14:52:32Z,0,0,0
1902,https://focar.vn/en/files/blue-owa/home.php?cid=2327&,URL,OpenPhish,3.0,100,2021-07-30T14:51:46Z,0,0,0
1903,http://cn38961.tmweb.ru/admin/,URL,OpenPhish,3.0,100,2021-07-31T14:52:51Z,0,0,0
1904,http://flrhealth.ga/?login=do,URL,OpenPhish,3.0,100,2021-07-31T14:52:02Z,0,0,0
1905,http://cu40012.tmweb.ru/,URL,OpenPhish,3.0,100,2021-07-31T14:52:00Z,0,0,0
1906,https://validate-clientrbc.web.app/kios/,URL,OpenPhish,3.0,100,2021-07-30T14:52:22Z,0,0,0
1907,https://xccov.top/smbc/smbcupdatebill.php,URL,OpenPhish,3.0,100,2021-07-30T14:52:57Z,0,0,0
1908,https://biosfdvcj.com/NEW/amazon,URL,OpenPhish,3.0,100,2021-07-30T14:52:57Z,0,0,0
1909,https://validate-clientrbc.web.app/olb/2wacano26sn3/rastrmacpay/,URL,OpenPhish,3.0,100,2021-07-30T14:52:26Z,0,0,0
1910,https://www-s302y.skipdns.link/wp-content/plugins/TOPXOH/12/,URL,OpenPhish,3.0,100,2021-07-30T14:51:42Z,0,0,0
1911,http://inedamexico.com.mx/fx/dhl_top/cmd-login=12830aec1dbd5fa9a7e88467226f4d93/?reff=NWE3OTM2YTBiZjU1N2ZmNzcyNjM1ZmNiMmYyZjdhNTc=,URL,OpenPhish,3.0,100,2021-07-30T14:52:37Z,0,0,0
1912,https://a901e00d-325c-4bcb-8767-8c733ed27a82.id.repl.co/c-agricole/6f6c1f13330eae2/,URL,OpenPhish,3.0,100,2021-07-30T14:51:44Z,0,0,0
1913,http://cn38961.tmweb.ru/page/41/786/finishmsg.html,URL,OpenPhish,3.0,100,2021-07-31T14:52:47Z,0,0,0
1914,http://cb89504.tmweb.ru/Bposste-v6/,URL,OpenPhish,3.0,100,2021-07-31T14:52:03Z,0,0,0
1915,https://reconfirm-page-10000123373636276250444.tk/checkpoint_next.php,URL,OpenPhish,3.0,100,2021-07-31T14:52:16Z,0,0,0
1916,http://5.8.71.72/Finance/mobilesco/,URL,OpenPhish,3.0,100,2021-07-31T14:51:35Z,0,0,0
1917,https://isupport.com-5zt.co/i/sing/H4Qj/,URL,OpenPhish,3.0,100,2021-07-30T14:52:07Z,0,0,0
1918,http://www.elec-sec.co.uk/Redirecting.html,URL,OpenPhish,3.0,100,2021-07-30T14:52:52Z,0,0,0
1919,http://3a753211-faea-4850-910b-7995ac7a3a18.id.repl.co/index2.php,URL,OpenPhish,3.0,100,2021-07-30T14:52:46Z,0,0,0
1920,https://t-mobilecollection.com/secure/ali1/ali/login.php?email=ahauck@olivegroup.com,URL,OpenPhish,3.0,100,2021-07-30T14:51:59Z,0,0,0
1921,https://casafortemangueiras.com/wp-admin/chase/Chase/76cf6c01797cfc43de54b6111037ea97,URL,OpenPhish,3.0,100,2021-07-30T14:51:53Z,0,0,0
1922,http://postsfb-ya3ne7pjvz.novitium.ca/profile.html?countUser=56e79c4a598f624b0959a51083b332c2,URL,OpenPhish,3.0,100,2021-07-30T14:51:41Z,0,0,0
1923,https://servidor-1.38778362387.repl.co/login.php,URL,OpenPhish,3.0,100,2021-07-30T14:51:41Z,0,0,0
1924,http://cn38961.tmweb.ru/vbv.php,URL,OpenPhish,3.0,100,2021-07-31T14:52:53Z,0,0,0
1925,https://mail.ussecure-login.com/home/signin,URL,OpenPhish,3.0,100,2021-07-31T14:51:56Z,0,0,0
1926,https://wildcard.cashback-freedommobi1737.com/public/banks/tangerine/,URL,OpenPhish,3.0,100,2021-07-31T14:52:21Z,0,0,0
1927,http://www.amaz0n-id439.shop/amazon/homepage,URL,OpenPhish,3.0,100,2021-08-01T14:51:44Z,0,0,0
1928,https://www.isupport.com-a95.co/i/sing/H4Qj/,URL,OpenPhish,3.0,100,2021-07-30T14:52:07Z,0,0,0
1929,https://verifywells-fargo.duckdns.org/login/,URL,OpenPhish,3.0,100,2021-07-30T14:51:48Z,0,0,0
1930,http://af935041-f281-4b6f-a893-52a9e46c8a6c.id.repl.co/,URL,OpenPhish,3.0,100,2021-07-30T14:52:45Z,0,0,0
1931,http://acutepestcont.com/amazkn/mazon/4755f/,URL,OpenPhish,3.0,100,2021-07-30T14:52:54Z,0,0,0
1932,https://brigadeled.com/vendor/phpdata/4b617db6ac61e880682c33c5f1601564/,URL,OpenPhish,3.0,100,2021-07-30T14:52:32Z,0,0,0
1933,http://inx.lv/7rdk,URL,OpenPhish,3.0,100,2021-07-30T14:51:36Z,0,0,0
1934,https://zap780219-1.plesk08.zap-webspace.com/Secure%20Verification.php?lpmqRkZcnFDyMsPadrKXhuvtbfeVjzOWBiGgCHATUQYLxEINwJoSg1tWNae4FxqEz9icBUH53vR67Jm2YosL08kP=lckUNaurEjOWtMvGVJbFBKnqxLAoCQhIDmRfPySsdXgzewZYHpTicN6kWUoq2ig34xeta80zREPvJ7FYB15ms9HL,URL,OpenPhish,3.0,100,2021-07-30T14:52:29Z,0,0,0
1935,http://cn38961.tmweb.ru/en/uaapwuik1s0r7997ay9z.asp,URL,OpenPhish,3.0,100,2021-07-31T14:52:49Z,0,0,0
1936,http://eventtgratisscodsshopp.duckdns.org/,URL,OpenPhish,3.0,100,2021-07-31T14:52:09Z,0,0,0
1937,http://web-dati-xmeplus.com/,URL,OpenPhish,3.0,100,2021-07-31T14:52:34Z,0,0,0
1938,https://inclusiveprofits.com/R/onedrive-RD46/,URL,OpenPhish,3.0,100,2021-07-30T14:52:33Z,0,0,0
1939,https://264js.skipdns.link/wp-content/plugins/affiliatewp-signup-referrals/includes/d/,URL,OpenPhish,3.0,100,2021-07-30T14:51:39Z,0,0,0
1940,http://mps.secure.login.app.rapcomedia.com/accedi.php?id=9493ea687979d,URL,OpenPhish,3.0,100,2021-07-30T14:52:53Z,0,0,0
1941,http://xgsikalghz.duckdns.org/,URL,OpenPhish,3.0,100,2021-07-30T14:52:53Z,0,0,0
1942,https://www.womacscenter.org.np/wp-content/plugins/cyqxoasmnc/BODI/MicrosoftAccount.html,URL,OpenPhish,3.0,100,2021-07-30T14:51:58Z,0,0,0
1943,https://isupport.com-9fn.co/i/sing/H4Qj/,URL,OpenPhish,3.0,100,2021-07-30T14:52:05Z,0,0,0
1944,https://dbs-digitalsv.com/,URL,OpenPhish,3.0,100,2021-07-30T14:51:41Z,0,0,0
1945,https://btbroadbandmailupdate11vgzxvcb.weebly.com/,URL,OpenPhish,3.0,100,2021-07-31T14:52:58Z,0,0,0
1946,http://www.cowleygswy.top/office365/,URL,OpenPhish,3.0,100,2021-07-31T14:52:27Z,0,0,0
1947,http://grupviralldewasa.duckdns.org/,URL,OpenPhish,3.0,100,2021-07-31T14:52:03Z,0,0,0
1948,http://www.bit.do/fRtLZ/,URL,OpenPhish,3.0,100,2021-07-30T14:51:53Z,0,0,0
1949,http://anamnousbarn.com/secure/,URL,OpenPhish,3.0,100,2021-07-30T14:52:11Z,0,0,0
1950,https://uniswap-interfacev3.org/,URL,OpenPhish,3.0,100,2021-07-30T14:51:38Z,0,0,0
1951,https://messagerie-orange249.yolasite.com/,URL,OpenPhish,3.0,100,2021-07-30T14:52:51Z,0,0,0
1952,http://pf.analise.cf/,URL,OpenPhish,3.0,100,2021-07-30T14:52:51Z,0,0,0
1953,http://com-0dgjn7q8oc.isiolo.go.ke/profile.html?countuser=1c8fc0fd82a0bfb67b81d37a2e4d2f4b,URL,OpenPhish,3.0,100,2021-07-30T14:51:50Z,0,0,0
1954,https://isupport.com-dgm.co/i/sing/H4Qj/,URL,OpenPhish,3.0,100,2021-07-30T14:52:04Z,0,0,0
1955,http://cn38961.tmweb.ru/new%20dji%20phantom%204%20pro%20v2.0%20kit%20w%20hard%20case,URL,OpenPhish,3.0,100,2021-07-31T14:52:42Z,0,0,0
1956,https://uxcfdis.000webhostapp.com/usgertap/usgrap.html,URL,OpenPhish,3.0,100,2021-07-31T14:52:05Z,0,0,0
1957,http://www.isupport.com-p3i.co/i/sing/H4Qj/,URL,OpenPhish,3.0,100,2021-07-31T14:52:26Z,0,0,0
1958,http://codahhopdiamongrts.duckdns.org/,URL,OpenPhish,3.0,100,2021-07-30T14:51:47Z,0,0,0
1959,https://hamosansx.com/Log/,URL,OpenPhish,3.0,100,2021-07-31T14:51:28Z,0,0,0
1960,https://magnumscream.com/,URL,OpenPhish,3.0,100,2021-08-01T14:52:10Z,0,0,0
1961,https://rnhjtv.cn/smbc/smbcupdatebill.php,URL,OpenPhish,3.0,100,2021-08-01T14:52:09Z,0,0,0
1962,http://ozkanozarpaci.com.tr/wp-admin/yyt6/login.globalsources.com/?email=*,URL,OpenPhish,3.0,100,2021-08-01T14:52:02Z,0,0,0
1963,https://fbstep-only-557485169852346906.tk/confirmreg.htm,URL,OpenPhish,3.0,100,2021-08-01T14:51:59Z,0,0,0
1964,https://kramka.by/wp-content/upgrade/bbt2021/,URL,OpenPhish,3.0,100,2021-08-01T14:51:44Z,0,0,0
1965,http://pemerssatubangssa18.duckdns.org/,URL,OpenPhish,3.0,100,2021-08-01T14:51:26Z,0,0,0
1966,https://updatemybill-uk.com/,URL,OpenPhish,3.0,100,2021-08-01T14:51:26Z,0,0,0
1967,https://gerfaindonesia.co.id/a2511/source/,URL,OpenPhish,3.0,100,2021-08-01T14:51:34Z,0,0,0
1968,https://www-v1si9.skipdns.link/wp-content/plugins/TOPXOH/12/,URL,OpenPhish,3.0,100,2021-07-30T14:51:47Z,0,0,0
1969,http://erhcqcoex.wcnv20.cn/instagram-me,URL,OpenPhish,3.0,100,2021-07-31T14:51:30Z,0,0,0
1970,https://21211212.8382732687.repl.co/login.php,URL,OpenPhish,3.0,100,2021-08-01T14:52:07Z,0,0,0
1971,http://acyivatiom444.hostfree.pw/?i_1,URL,OpenPhish,3.0,100,2021-08-01T14:52:10Z,0,0,0
1972,http://grub.whatsap-chat13.duckdns.org/,URL,OpenPhish,3.0,100,2021-08-01T14:52:08Z,0,0,0
1973,https://richardgill3.cn/smbc/smbcupdatebill.php,URL,OpenPhish,3.0,100,2021-08-01T14:51:54Z,0,0,0
1974,http://kaylaxlepeiny.com/mazon/amazon/homepage/,URL,OpenPhish,3.0,100,2021-08-01T14:51:44Z,0,0,0
1975,https://m.fb-manage5991997listing.page8256907.com/profile.html?countUser=219bc9e7cada4c2f565c24591f56ee89,URL,OpenPhish,3.0,100,2021-08-01T14:51:42Z,0,0,0
1976,https://gerfaindonesia.co.id/e851a/,URL,OpenPhish,3.0,100,2021-08-01T14:51:34Z,0,0,0
1977,https://tcfcompanystore.com/color-block-quarter-zip,URL,OpenPhish,3.0,100,2021-08-01T14:51:36Z,0,0,0
1978,http://kdjnfoegdfgdf.com/mazon/afd25/homepage,URL,OpenPhish,3.0,100,2021-08-01T14:51:35Z,0,0,0
1979,https://www-046cw.skipdns.link/wp-content/plugins/TOPXOH/12/,URL,OpenPhish,3.0,100,2021-07-30T14:51:42Z,0,0,0
1980,https://absolute-weight-loss.com/Try/BIG%20FINAL%201.0/directing/atbonline/ATB/details.html,URL,OpenPhish,3.0,100,2021-07-31T14:51:39Z,0,0,0
1981,https://drprithikachary.com/notify/account.php?main_domain=http://hotmail.com&email=redacted&subdomain=http://hotmail.com,URL,OpenPhish,3.0,100,2021-08-01T14:52:11Z,0,0,0
1982,http://alsofft.com/acesso.php,URL,OpenPhish,3.0,100,2021-08-01T14:52:09Z,0,0,0
1983,http://test.canavardata.com/applicant/aboutus.php?OTPVerification.aspxC6zIiKr299MxiuX1ItC0CseLfAJz8pZREPlzAwf8FbMi9rYb9eKruqO4MGdGRtzyef7kDlVlH0xOL9yhLFVlle464H27OG3Fb78s,URL,OpenPhish,3.0,100,2021-08-01T14:52:00Z,0,0,0
1984,http://joinmygrub99.duckdns.org/,URL,OpenPhish,3.0,100,2021-08-01T14:51:32Z,0,0,0
1985,http://zooskmember3001.weebly.com/,URL,OpenPhish,3.0,100,2021-08-01T14:51:35Z,0,0,0
1986,http://khfn.tk/pay/error,URL,OpenPhish,3.0,100,2021-08-01T14:51:40Z,0,0,0
1987,http://20.63.76.147/Finance/tang/,URL,OpenPhish,3.0,100,2021-08-01T14:51:56Z,0,0,0
1988,http://kdjnfoegdfgdf.com/mazon/86bf3/homepage/,URL,OpenPhish,3.0,100,2021-08-01T14:51:36Z,0,0,0
1989,https://redemptioneventomclaren.ygto.com/,URL,OpenPhish,3.0,100,2021-07-30T14:51:35Z,0,0,0
1990,http://wgrltgqwti.wcnv20.cn/instagram-me/,URL,OpenPhish,3.0,100,2021-07-31T14:51:30Z,0,0,0
1991,http://creditagricole.verifsecu.com/77b15682fe000e2/region.php?particulier,URL,OpenPhish,3.0,100,2021-08-01T14:52:09Z,0,0,0
1992,https://annzon-rkfhx-co-jp.sljbp.top/,URL,OpenPhish,3.0,100,2021-08-01T14:52:09Z,0,0,0
1993,http://berichtnboxmno.club/triodos,URL,OpenPhish,3.0,100,2021-08-01T14:52:08Z,0,0,0
1994,http://gov.teams.microsoft.us.admin-eu.cas.ms/,URL,OpenPhish,3.0,100,2021-08-01T14:51:54Z,0,0,0
1995,http://aggravatingclosedparallelprocessing.pruebadecora.repl.co/,URL,OpenPhish,3.0,100,2021-08-01T14:51:32Z,0,0,0
1996,https://annzon-mcikf-co-jp.mbksa.top/,URL,OpenPhish,3.0,100,2021-08-01T14:51:38Z,0,0,0
1997,http://canreal.pt/docusign/documents/api-c617076ad7d9ff15fe49fb609c8ff58b/index?cmd__view-document&amp;session_dbf89f4218ff3f951211a1d9d78b1593&amp;dispatch_ff918bbc562695619c5faedfe13ca8710eaa952acountry.x_-&amp;lang.x_en,URL,OpenPhish,3.0,100,2021-08-01T14:51:26Z,0,0,0
1998,https://adlerswiss.ch/ikujhg.fd/login/login.php?cmd=login_submit&id=5928c324f79691ba903da5f535afda8e5928c324f79691ba903da5f535afda8e&session=5928c324f79691ba903da5f535afda8e5928c324f79691ba903da5f535afda8e,URL,OpenPhish,3.0,100,2021-08-01T14:51:41Z,0,0,0
1999,http://metamask-web.net/,URL,OpenPhish,3.0,100,2021-07-30T14:51:37Z,0,0,0
2000,http://www.bridgercanyonrealestate.com/CH/paiement/7cc8d7d3515f70e2c607e9683b74c44a/,URL,OpenPhish,3.0,100,2021-07-31T14:51:22Z,0,0,0
2001,http://spookybeard.com/,URL,OpenPhish,3.0,100,2021-08-01T14:52:04Z,0,0,0
2002,http://fm100.com.br/ss/index.php,URL,OpenPhish,3.0,100,2021-08-01T14:52:04Z,0,0,0
2003,http://italminna.com/amex/card.php,URL,OpenPhish,3.0,100,2021-08-01T14:52:08Z,0,0,0
2004,https://cerapps.000webhostapp.com/vxxsbun/uprescp.html,URL,OpenPhish,3.0,100,2021-08-01T14:51:54Z,0,0,0
2005,http://msvitsolutions.co.uk/wpindures/clandes/15072021,URL,OpenPhish,3.0,100,2021-08-01T14:51:28Z,0,0,0
2006,http://postalbanque.ct99504.tmweb.ru/BPcaisse/,URL,OpenPhish,3.0,100,2021-08-01T14:51:35Z,0,0,0
2007,https://whatsappgroup-ratuaulia78.duckdns.org/,URL,OpenPhish,3.0,100,2021-08-01T14:51:55Z,0,0,0
2008,https://kskverbund01.xyz/s/anmeldung.php?starten=GqerJiLuSAvH9lhNtEp8W,URL,OpenPhish,3.0,100,2021-08-01T14:51:55Z,0,0,0
2009,https://boost-bags.net/advance/LUNO_UPDATE_2021/LUNO_UPDATE_2021/LUNO_UPDATE_2021/LUNO_UPDATE_2020/,URL,OpenPhish,3.0,100,2021-07-30T14:51:35Z,0,0,0
2010,http://svuidditbs.wcnv20.cn/instagram-me,URL,OpenPhish,3.0,100,2021-07-31T14:51:30Z,0,0,0
2011,http://www.m.fb-manage3622017listing.page2202017.com/profile.html?countuser=75d9fad9ad525a1f7a836525ff0a0f69,URL,OpenPhish,3.0,100,2021-08-01T14:52:04Z,0,0,0
2012,https://dadagency.in/sat?email=anita.uk@anita.net,URL,OpenPhish,3.0,100,2021-08-01T14:52:10Z,0,0,0
2013,http://czysuiena.com/mazon/amazon,URL,OpenPhish,3.0,100,2021-08-01T14:52:11Z,0,0,0
2014,http://claim-freefire-245.duckdns.org/,URL,OpenPhish,3.0,100,2021-08-01T14:51:55Z,0,0,0
2015,http://ct23288.tmweb.ru/Fposte-V88/,URL,OpenPhish,3.0,100,2021-08-01T14:51:43Z,0,0,0
2016,https://pdao3c.kalliluzmarina.org/,URL,OpenPhish,3.0,100,2021-08-01T14:51:27Z,0,0,0
2017,http://gabunggrupwa.duckdns.org/,URL,OpenPhish,3.0,100,2021-08-01T14:51:27Z,0,0,0
2018,http://m.fb-manage7546881listing.page4572409.com/profile.html?countUser=4a6b2e2403d1612debde496a20777496,URL,OpenPhish,3.0,100,2021-08-01T14:51:56Z,0,0,0
2019,http://185.158.251.95/Finance/atb/,URL,OpenPhish,3.0,100,2021-08-01T14:51:47Z,0,0,0
2020,https://plcae.com/,URL,OpenPhish,3.0,100,2021-07-30T14:51:47Z,0,0,0
2021,https://intersecure-funds.live/Finance/tang/antibot.php,URL,OpenPhish,3.0,100,2021-07-31T14:51:25Z,0,0,0
2022,https://gcsnc-x.gq/adobe/email/document/authentication/,URL,OpenPhish,3.0,100,2021-08-01T14:52:07Z,0,0,0
2023,http://bokepindogrup18.duckdns.org/,URL,OpenPhish,3.0,100,2021-08-01T14:52:07Z,0,0,0
2024,https://www4.sndc-crad-nem-inedx.roig1v.cn/smbc/smbcupdatebill.php,URL,OpenPhish,3.0,100,2021-08-01T14:52:01Z,0,0,0
2025,https://rivabrowne1.cn/smbc/smbcupdatebill.php,URL,OpenPhish,3.0,100,2021-08-01T14:51:54Z,0,0,0
2026,http://185.158.251.95/Finance/tang/,URL,OpenPhish,3.0,100,2021-08-01T14:51:48Z,0,0,0
2027,https://www.securedwalletconnect.xyz/,URL,OpenPhish,3.0,100,2021-08-01T14:51:26Z,0,0,0
2028,https://jbshtl.secure52serv.com/receipt/secureNetflix/e703976b604b6168b0e5fb1ab99f0472,URL,OpenPhish,3.0,100,2021-08-01T14:51:23Z,0,0,0
2029,http://ublcsp.com/fonts/register/alibaba.com/ali/login.php,URL,OpenPhish,3.0,100,2021-08-01T14:51:31Z,0,0,0
2030,https://annzon-pfkmd-co-jp.flvoa.buzz/,URL,OpenPhish,3.0,100,2021-08-01T14:51:55Z,0,0,0
2031,http://mariakkss.easy.co/,URL,OpenPhish,3.0,100,2021-08-01T14:51:57Z,0,0,0
2032,http://q5ar4.skipdns.link/wp-content/plugins/affiliatewp-signup-referrals/includes/d/,URL,OpenPhish,3.0,100,2021-07-30T14:51:46Z,0,0,0
2033,http://mabar-freefire9.duckdns.org/,URL,OpenPhish,3.0,100,2021-07-31T14:51:49Z,0,0,0
2034,http://creditagricole.verifsecu.com/c26251d48509ed8/region.php?particulier,URL,OpenPhish,3.0,100,2021-08-01T14:52:09Z,0,0,0
2035,http://tntm2o.mylp.kz/,URL,OpenPhish,3.0,100,2021-08-01T14:52:05Z,0,0,0
2036,http://dhlmerchandise.com.au/,URL,OpenPhish,3.0,100,2021-08-01T14:52:05Z,0,0,0
2037,http://kikjaalok-8cd4a5.ingress-erytho.easywp.com/kado/,URL,OpenPhish,3.0,100,2021-08-01T14:51:51Z,0,0,0
2038,https://italminna.com/pay/login/46910/,URL,OpenPhish,3.0,100,2021-08-01T14:51:33Z,0,0,0
2039,https://inheritfinejewellery.com/th/SCX/home/login.php?cmd=login_submit&id=b3b5756224e9d7c7efa1854bb9f28b44b3b5756224e9d7c7efa1854bb9f28b44&session=b3b5756224e9d7c7efa1854bb9f28b44b3b5756224e9d7c7efa1854bb9f28b44,URL,OpenPhish,3.0,100,2021-08-01T14:51:33Z,0,0,0
2040,http://account-applid-recovery.com/AccountRecovery/,URL,OpenPhish,3.0,100,2021-08-01T14:51:45Z,0,0,0
2041,http://nutryfact.com/Login.html,URL,OpenPhish,3.0,100,2021-07-30T14:51:46Z,0,0,0
2042,https://comments-6947591280.eddrcorp.com/profile.html?countuser=2bd6a024932981eb09a06b259bf44815,URL,OpenPhish,3.0,100,2021-07-31T14:51:26Z,0,0,0
2043,http://test.canavardata.com/applicant/services.php?OTPVerification.aspx31WNbz8qX43tpCtGFltdpSj27cNhOi7v7aXsrWgwGHF3g3mCVV1f1yOafy35IPYuyFWaat6XgJeTEmBrBPDjPA5CAANdG0vFEurk5diNNYt6eiUsZNGr0gB3WBPX5yjRdPB7VNctcmvlAXykAYiLRZUBJprS1O2cFLMZCShs45hYKkSRjSWL,URL,OpenPhish,3.0,100,2021-08-01T14:52:01Z,0,0,0
2044,https://annzon-yskhx-co-jp.ufzxn.top/,URL,OpenPhish,3.0,100,2021-08-01T14:52:09Z,0,0,0
2045,https://itemsdraw.dnset.com/,URL,OpenPhish,3.0,100,2021-08-01T14:52:09Z,0,0,0
2046,http://cv.kredit24.com/1ik91ErI11/jNlfz,URL,OpenPhish,3.0,100,2021-08-01T14:51:48Z,0,0,0
2047,https://publimarket.com.ar/offce/Office%20Update/,URL,OpenPhish,3.0,100,2021-08-01T14:51:32Z,0,0,0
2048,http://bigboss.accountverificationupdate.com.ng/wellsFargo(4)/wells/wells,URL,OpenPhish,3.0,100,2021-08-01T14:51:33Z,0,0,0
2049,https://ri5bo2.cn/smbc/smbcupdatebill.php,URL,OpenPhish,3.0,100,2021-08-01T14:51:57Z,0,0,0
2050,https://srnbc.jp.user.wzaivok.cn/pc/index.php?openid.pape.max_auth_age=0&openid.return_to=https://www.smbc.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.ns=http://specs.openid.net/auth/2.0&&ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp,URL,OpenPhish,3.0,100,2021-08-01T14:51:23Z,0,0,0
2051,http://ov.kredit24.com/tkbpodnx,URL,OpenPhish,3.0,100,2021-08-01T14:51:28Z,0,0,0
2052,http://www.soflock.com/modules/ps_facetedsearch/js/-/swiss/Swiss/,URL,OpenPhish,3.0,100,2021-07-30T14:51:46Z,0,0,0
2053,https://intersecure-funds.live/Finance/atb/secquestions.php,URL,OpenPhish,3.0,100,2021-07-31T14:51:25Z,0,0,0
2054,https://www4.sndc-crad-nem-inedx.renfeng1314.cn/smbc/smbcupdatebill.php,URL,OpenPhish,3.0,100,2021-08-01T14:52:07Z,0,0,0
2055,https://klamathbuilders.org/Gary/Williams/index.html,URL,OpenPhish,3.0,100,2021-08-01T14:52:10Z,0,0,0
2056,http://httpswww-amozon.cardatedy.shop/,URL,OpenPhish,3.0,100,2021-08-01T14:52:08Z,0,0,0
2057,https://hdviurjndbbdgzxetsbwdbbdgzxetsbwdbbdgzxetsbwdb.f70xz2.cn/Service/success.php?_TRANID=JALG00002_00M,URL,OpenPhish,3.0,100,2021-08-01T14:51:24Z,0,0,0
2058,https://dbs-posb-transactionreview.com/,URL,OpenPhish,3.0,100,2021-08-01T14:51:32Z,0,0,0
2059,https://www3.sndc-crad-nem-inedx.rqatbspf.cn/smbc/smbcupdatebill.php,URL,OpenPhish,3.0,100,2021-08-01T14:51:53Z,0,0,0
2060,http://aaapropaneaaaradiators.com/amazkn/mazon,URL,OpenPhish,3.0,100,2021-08-01T14:51:40Z,0,0,0
2061,https://179.43.140.147/,URL,OpenPhish,3.0,100,2021-08-01T14:51:30Z,0,0,0
2062,http://verificationetfiix.com/,URL,OpenPhish,3.0,100,2021-08-01T14:51:36Z,0,0,0
2063,http://de-mp-8e03b0.ingress-earth.easywp.com/Paket/de/3eaa7/,URL,OpenPhish,3.0,100,2021-08-01T14:51:52Z,0,0,0
2064,http://www.positiveenergycards.com/chase/078f3879f7b32749b44953d7320fb32f/,URL,OpenPhish,3.0,100,2021-07-30T14:51:44Z,0,0,0
2065,https://kckbio5.tk/,URL,OpenPhish,3.0,100,2021-07-31T14:51:20Z,0,0,0
2066,http://mail.restrizioneaggiornamentowebintesasanpaolo.com/,URL,OpenPhish,3.0,100,2021-08-01T14:52:03Z,0,0,0
2067,http://capcaninternational.com/high11/index.php,URL,OpenPhish,3.0,100,2021-08-01T14:52:04Z,0,0,0
2068,http://parcel.emiratespost.ae.bangerpickleball.com/uae/829b7f218e29e79828117dc5baf30802/garcia.php,URL,OpenPhish,3.0,100,2021-08-01T14:52:04Z,0,0,0
2069,http://www.m.fb-manage5991997listing.page8256907.com/profile.html,URL,OpenPhish,3.0,100,2021-08-01T14:51:39Z,0,0,0
2070,https://mail.seakingz.com/2/Adobe_CN/Adobe_CN,URL,OpenPhish,3.0,100,2021-08-01T14:51:22Z,0,0,0
2071,https://ov.kredit24.com/TKbPOdNX,URL,OpenPhish,3.0,100,2021-08-01T14:51:30Z,0,0,0
2072,http://babayeff.com/,URL,OpenPhish,3.0,100,2021-08-01T14:51:55Z,0,0,0
